feature	Cutibacterium.acnes	Cutibacterium.granulosum	Tessaracoccus.sp..T2.5.30	Tessaracoccus.flavus	Propioniciclava.sp..HDW11	Nocardioides.sp..CF8	Nocardioides.sp..zg.579	Nocardioides.sp..JS614	Nocardioides.sp..R.3366	Nocardioides.sp..HDW12B	Nocardioides.seonyuensis	Micropruina.glycogenica	Micrococcus.luteus	Micrococcus.sp..KBS0714	Kocuria.palustris	Kocuria.flava	Kocuria.sp..KD4	Kocuria.rosea	Kocuria.turfanensis	Rothia.mucilaginosa	Janibacter.indicus	Janibacter.limosus	Janibacter.melonis	Serinicoccus.profundi	Serinicoccus.sp..JLT9	Serinicoccus.chungangensis	Serinicoccus.marinus	Ornithinimicrobium.sp..AMA3305	Ornithinimicrobium.sp..HY006	Ornithinimicrobium.flavum	Phycicoccus.sp..HDW14	Microbacterium.aurum	Brachybacterium.sp..SGAir0954	Brachybacterium.sp..P6.10.X1	Brachybacterium.saurashtrense	Brachybacterium.faecium	Brachybacterium.ginsengisoli	Brachybacterium.vulturis	Brachybacterium.avium	Brevibacterium.sp..CS2	Brevibacterium.linens	Brevibacterium.luteolum	Kytococcus.sedentarius	Corynebacterium.segmentosum	Corynebacterium.jeikeium	Corynebacterium.ureicelerivorans	Corynebacterium.minutissimum	Corynebacterium.sanguinis	Corynebacterium.aurimucosum	Corynebacterium.singulare	Corynebacterium.xerosis	Dietzia.sp..oral.taxon.368	Dietzia.lutea	Dietzia.timorensis	Gordonia.terrae	Gordonia.sp..JH63	Geodermatophilus.obscurus	Staphylococcus.epidermidis	Staphylococcus.hominis	Staphylococcus.capitis	Staphylococcus.arlettae	Staphylococcus.saprophyticus	Staphylococcus.haemolyticus	Exiguobacterium.mexicanum	Deinococcus.sp..NW.56	Chroococcidiopsis.thermalis	Acinetobacter.johnsonii	Acinetobacter.junii	Acinetobacter.sp..ACNIH1	Acinetobacter.indicus	Acinetobacter.baumannii	Acinetobacter.schindleri	Acinetobacter.towneri	Moraxella.osloensis	Pseudomonas.stutzeri	Pseudomonas.alcaligenes	Pseudomonas.aeruginosa	Pseudomonas.mendocina	Pseudomonas.oryzihabitans	Pseudomonas.putida	Escherichia.coli	Stenotrophomonas.maltophilia	Stenotrophomonas.acidaminiphila	Lysobacter.oculi	Luteimonas.sp..YGD11.2	Pseudoxanthomonas.suwonensis	Thermomonas.sp..SY21	Aeromonas.caviae	Rheinheimera.sp..LHK132	Paracoccus.sp..AK26	Paracoccus.sp..Arc7.R13	Paracoccus.sp..2251	Paracoccus.sanguinis	Paracoccus.yeei	Paracoccus.contaminans	Paracoccus.zhejiangensis	Paracoccus.aminovorans	Paracoccus.pantotrophus	Paracoccus.denitrificans	Paracoccus.jeotgali	Rhodobacter.sphaeroides	Sphingobium.yanoikuyae	Comamonas.aquatica	Massilia.oculi	Chryseobacterium.taklimakanense	Cloacibacterium.normanense	Malassezia.restricta	Aspergillus.fumigatus	Aspergillus.oryzae	Thalassiosira.pseudonana
368281370	0.0573209068642094	0.000412805950845621	-0.00418140545662261	-0.00460100728533199	-0.00428505541599591	-0.00432701202546375	-0.00437143858959453	-0.00427271557174908	-0.00444548724947094	-0.00440599394851716	-0.00427518352841685	-0.00456397651152024	0.0674404153303357	-0.00159118056159378	0.0119355390453683	-0.00376691301887604	-0.00449979308514018	-0.00440846223413229	-0.00450719865486921	-0.00408516868447782	0.025559632694014	-0.000334223780782472	0.000324371027836891	-0.00350301034070545	-0.00391986046445848	-0.00389765696444585	-0.00368551504564061	-0.00373731298927384	-0.0038877889004612	-0.0032071275475829	-0.00385571836501626	-0.00335505800081575	-0.00205402043710982	-0.00243085148949194	-0.000292434357679404	-0.00190628230759998	-0.00211312180089101	-0.00353260343565213	-0.00347588410630591	0.00089169258543083	-0.00165517756852504	-0.00357206225790999	0.0108859737168394	0.000859773943590728	-0.00148534834493784	-0.000757132662516766	-0.00235448862791666	-0.00210080872871793	-0.00411477901256242	-0.00377431316317889	-0.00429739541251616	-0.00253185648932529	-0.00331067656704169	-0.00111133351285827	-0.00300992097799318	-0.0033599893928244	-0.00427271557174908	0.00031700109788804	-0.00120728450411806	-0.00252200189388106	0.0276008379766661	0.00183160801316354	-0.00397413776225192	-0.00451707283315256	-0.00470963879993494	-0.00450966719029941	-0.00256634833816569	0.00207932369569121	-0.00344136087216594	0.00870070708677636	-0.00285711263140233	-0.00194567700803304	-0.00411971415248584	0.00443813020018518	0.0347136094419608	0.00185368417838737	-0.00227813159718297	0.00143415367837786	-0.00347341812148412	-0.00334272962718712	-0.00346108828859023	-0.00175856600142072	-0.0040432222204967	-0.00406049408081223	-0.00347095214274329	-0.00328109003877206	-0.00431220360934687	-0.00417153459220622	-0.00329588319348643	0.00336351799135257	0.00163780742355017	-0.00319480099754993	0.00480749088019216	-0.000474354003781988	-0.00289408025146824	-0.00339697560806621	-0.00354986647880628	-0.00373731298927384	-0.00387792093385439	-0.00413945495573984	-0.00384091692631603	0.00200575118627138	-0.0029433725374819	-0.00438131142744305	-0.00416659919653568	-0.00364851815707471	0.0150873242299441	-0.00247519389167495	-0.00175118075885844	-0.00222640917907449
368281482	0.0704632403180496	-0.00123926041597678	-0.0046057442694167	-0.00492349882759075	-0.00464082635262584	-0.00481783226070955	-0.00484109371811175	-0.00483951665305359	-0.00484897908071043	-0.00483951665305359	-0.00482453465904439	-0.00492744182602797	0.0352840521032919	-0.00343888253381839	0.0194048882102798	-0.00444099319491052	-0.00473661853333721	-0.00486199006493829	-0.00483675679518625	-0.000429141066582322	0.00266470714086122	-0.00277372693963995	-0.00328810139471783	-0.00458485327644937	-0.00482335187960347	-0.00485213324316004	-0.00485725877835953	-0.0048308428396903	-0.00491206422004108	-0.00456475103487117	-0.00466526628400605	-0.00406429608330057	-0.00396187161731518	-0.00423410744534946	-0.0032448003088772	-0.0039437514578101	-0.00413521147496447	-0.00456080946626105	-0.00458445911096561	-0.00312868392549278	-0.00418800730993703	-0.00453321892098723	-0.00144356278891305	-0.000588128727708129	-0.00296693069327306	-0.0012455460204888	-0.00365544874742195	-0.00353180338264639	-0.00450287020039048	-0.00424592833522622	-0.00414151530871989	-0.00445360475797991	-0.00472952250155649	-0.0033026667268263	-0.00410369290224896	-0.00437320876827754	-0.00479457134439005	-0.00112926873202281	-0.00144631329790448	-0.00269031852557115	0.00628176577066137	0.0013580244112515	-0.00435941598824618	-0.00502641617972461	-0.00495307169484206	-0.00474095502199159	-0.00284100955043526	0.00600177442594636	-0.00280087551850219	0.00339972416168523	-0.00282448357750766	-0.0023103474790411	-0.00233433723974049	0.00103745606984204	0.2112928846298	-0.00268795801130957	-0.00148049882670202	2.72682246974172e-05	-0.00350935984438605	-0.00422465083405514	-0.00360543747518575	-0.00368025841689332	-0.00471611902335366	-0.0044634576522971	-0.00467709227169312	-0.00419549351217672	-0.0046581707585233	-0.00393784278113491	-0.00272021885518512	-0.00144159814426501	-0.00185897534730224	-0.0045493790051462	-0.00108252592957123	-0.00319284148072611	-0.00417815712921573	-0.00435626337952146	-0.00472597450454855	-0.00480837012777126	-0.00482690022212348	-0.00479890808436397	-0.00479338860038835	-0.00404026478588311	-0.00307279542225493	-0.00499368652450486	-0.0047184843299821	-0.00435468707888614	0.0129680765667568	-0.00207598599504215	-0.00136615870952209	-0.00203195104071733
368281490	-0.000957899049719441	-0.00278795302312211	0.000829971775844106	-0.00143026029317198	0.000773139760023763	-0.00053447943456096	-0.000585247568724371	-0.000714636081252158	-0.000774012996303065	-0.00015175429182677	-2.36661866784809e-05	-0.00107422751063258	0.0177595064578832	-0.0025663973815938	0.0086257468572386	0.00684933361916905	-0.00167820608406645	-0.000864927932338206	0.000119953038495138	-0.00267839993192308	0.00217623185881353	-0.00109880567760239	0.00274687486404312	-0.00084526994849323	-0.00178887942075919	-0.00139461033397082	-0.00173968975894056	-0.00105702315317796	-0.00165689262580534	4.56828134846714e-06	-0.000710541251547954	-0.000927590334978693	-0.00114509619897085	-0.00159746326649578	-0.000540620604081284	-0.00124260005925873	-0.00133642577416993	-0.00195409241163151	-0.00208078786033892	-0.00179666800576802	-0.00200534268250033	-0.0020451147027254	0.00175191632668492	-0.00241461907280216	-0.00173682043668888	-0.00185692910853568	-0.0023904187151687	-0.00260126862568232	-0.00263326919020791	-0.0027621023354616	-0.00168271475844851	-0.00166877892150081	-0.00189382545358804	-0.00238795769465748	0.000573179874009275	-0.000655262691609854	0.0123340514556451	-0.00261357641392783	-0.00156057785430337	-0.00280108378706625	0.00203862470008414	-0.00176305454660789	-0.00225630192631436	-0.000742071872800027	0.000806666951396822	0.00500217457981497	-0.00162000502151192	-5.96765200111483e-05	-0.00157082366566203	0.00117702672785479	-0.00136019088960386	0.000800942876345905	-0.00207381714329594	-0.000449325771039251	0.020824789050966	0.00577017078857097	-0.00130200833239025	0.000733478094469907	-0.00191637389019312	-0.00144665150551548	-0.00214434663941663	-0.000279040194348243	-0.00158106958199842	-0.00130651531093433	-0.00183807150231979	-0.000231561885991419	-0.000599987187222259	-0.00244005058819373	-0.00100090623499792	0.0152467385467299	0.0021492835799085	0.000309367937259173	0.00610616168011459	0.00228973330505817	0.00127960766011132	-0.000516056152280748	-0.000926771193275308	-0.000987389491746335	-0.00116803742845796	-0.00137535168934861	-0.000470613507134295	-0.00126349498054399	-0.00112707131643932	-0.00157041383119204	-0.00205331531596748	0.00213621748629863	-0.00208611844145213	-0.00134339135294289	-0.000724463740954854	-0.0021763325852868
368281495	0.00013376078736768	-0.00328245373020214	0.000931872324831766	-0.00162624864471734	0.000698607248719497	-0.00152032886825701	-0.00173018083944705	-0.00172738252347378	-0.00183172503084685	-0.00133249874127101	-0.00124978474723487	-0.0014024313682067	0.0329355797478082	-0.00246200933151865	0.0102122108812311	0.00584131968841789	-0.00177655407282516	-0.00116827619977993	-0.000640229815292616	-0.00337654769250215	0.00453438269310055	-0.00142840758957516	0.0016942893871371	-0.00160306524403109	-0.00237000145557944	-0.00198925886696163	-0.00224280450813464	-0.00173018083944705	-0.00216441444795425	-0.000297668072974656	-0.00130292870163298	-0.000700928981855762	-0.00161985317015508	-0.00210482611533209	-0.000838314386070864	-0.00185651297399257	-0.00185211506827532	-0.00260523843591729	-0.00268846476877716	-0.00119664361696635	-0.0027376835999118	-0.0026640563283371	0.00652388419812543	-0.00230000113354942	-0.000280103966981314	0.000670691542982696	-0.00238840235354374	-0.00271487457209759	-0.00229160142417917	-0.00312271446917477	-0.00265685395155285	-0.00219201024787508	-0.00258043192668799	-0.00266485659562633	-0.00141362104237557	-0.00201684983368082	0.00666700104137851	-0.00300863061742023	-0.000990898205611676	-0.00343781362691997	0.00291223267897981	-0.00234800082636049	-0.00263204616190562	-0.00288135241752234	0.00156400627218233	0.000187227441544687	-0.00281211667800607	-0.00102565222604619	-0.00264244935360495	-0.000392280041219639	-0.00307307638682792	-0.00223240547316497	-0.00315954431608701	0.00112123557254266	0.0305115498250994	0.000170868544908148	-0.00182292945677966	-0.00100847480061834	-0.00166302341722769	-0.00240720362074986	-0.00287574934703972	-0.00116228318643481	-0.00241600433536783	-0.00131971158980077	-0.00119184906741035	-0.000978914340687462	-0.000730081864968094	-0.00318796827748828	-0.00260363799739712	0.0231720302689443	0.00927005312817115	0.00122766190977365	0.0125779160616396	0.0061812720467942	0.00317123752493224	0.000184833473387007	-0.000500076736756568	-0.000626253555367484	-0.000931779198634031	-0.0012825498589468	-0.000584325947568918	-0.00217841222230826	-0.00245040787205476	-0.00238480215121236	-0.00202284797065956	-0.00124978474723487	-0.00171738860177683	-0.00234720081260019	-0.000628649471767534	-0.00244480721565783
368281511	0.000276196846579911	-0.00389618637566951	0.000934986305507919	-0.00140078008250084	0.00131405700978211	-0.0023254120601766	-0.00247206711867953	-0.00248171932951255	-0.00256388460347695	-0.00227715948027241	-0.00210864678328933	-0.00172512738344791	0.0426499226160154	-0.00297010154138567	0.0178693298270842	0.00572004839452671	-0.0018785174933801	-0.00149367519399178	-0.00118727162753099	-0.00380188916446308	0.00460611000993007	-0.00143864261775016	0.00187864343592528	-0.00148967699882428	-0.00259425685783652	-0.00196369210019921	-0.00204534418307262	-0.00195145662758729	-0.00237672711437693	-0.000187821324205765	-0.00198275149999564	-0.00187875277235695	-0.0017192463291819	-0.00215571451093399	-0.00051905909228601	-0.00174159451939707	-0.00192886845607072	-0.00276308690018958	-0.00291687184108464	-0.00167596283380694	-0.00319129422785302	-0.00293995339859132	0.00979514589708432	-0.0030428847880805	-0.00056910667862244	-0.00126321709871933	-0.00222067161338054	-0.00346343541873756	-0.00271481319723276	-0.00333595573549222	-0.00309965468685808	-0.00232447052415017	-0.00281206942944973	-0.00290274053819938	-0.00239414658463734	-0.00295549842121674	0.00218307830907636	-0.00360247984907748	-0.00131330194316164	-0.00362628430840807	0.00243213506355627	-0.0033458519128111	-0.00261285737603799	-0.00272423227335787	0.00191544302921182	0.00441347470933659	-0.00282878997670677	-0.000651584926793793	-0.00309541450006377	0.00123689399137509	-0.00329236659634383	0.000926305404744776	-0.00278946181011589	0.00103821286278979	0.0431048341838338	0.00261133320505993	-0.00240615207185119	0.000188622856187036	-0.00249278417361901	-0.00302192078550984	-0.00356807044408808	-0.000392893899591675	-0.00175712092451932	-0.00209546821653345	-0.00208558440543931	-0.00133140834933801	-0.00152095742300825	-0.00353460489827843	-0.00248030680503463	0.0190745892189932	0.00618063374758111	0.000119591303104583	0.0104432806146233	0.00448267806881328	0.00209332769971355	-0.000503316942126682	-0.00143252807400202	-0.00147815287866407	-0.00169525198619994	-0.00167619806513176	-0.00154165478291955	-0.00308222292279142	-0.00262415912569021	-0.00296515529938122	-2.78798140756541e-05	0.000302725791244703	-0.00340970817356811	-0.00331922670606643	0.00109146421563885	-0.0034158348188668
368281532	0.0639814504315185	-0.00237629202481148	-0.00326956331718912	-0.00426235599903939	-0.00303202272728874	-0.00438684639347827	-0.00451135228770516	-0.0045207981950727	-0.00465906214116571	-0.00453797280070119	-0.00442290857498661	-0.00440917044773367	0.0564727033483318	-0.00304059721817843	0.0145816406684256	-0.00291198757399284	-0.00470114626734005	-0.0045053413021999	-0.00447185218723261	-0.00437053297668004	0.0164123467841663	-0.00176637711986936	2.69463128805741e-05	-0.00394304461021438	-0.00449847164872236	-0.00439543250921404	-0.00435507840624818	-0.00431644302507735	-0.0045834869322029	-0.00359380724410197	-0.00399797264163332	-0.00371564033463484	-0.00249969083965384	-0.00300544227275283	-0.00064431775382185	-0.00230088913341758	-0.00254596932128225	-0.00366501774107405	-0.00387353064581794	0.00565889589727456	-0.0037190724676368	-0.0040760786315013	0.00922349318626715	-0.00107895566365619	-0.00182718059065298	-0.000734994320835008	-0.00256053891616649	-0.000184218131573378	-0.00428982840858597	-0.00444695075183534	0.0113962299283884	-0.000356944471914452	-0.00218008498891752	-0.00401513827020897	-0.00241142485906227	-0.0029565703775555	-0.00428381875450605	-0.00254168418671417	0.000277379122767702	0.0022077934719785	0.0114258101887222	-0.00278596616819006	-0.00460495658120504	-0.00438684639347827	-0.00440144283409368	-0.00319323545898462	-0.000833379141590899	0.00659858269219875	-0.00360067068563738	0.0106039986568934	0.000936068355058502	-0.000323593993011309	-0.00234116042483348	0.00558834127415354	0.0484601363488865	0.000773785738672367	-0.00245941316363613	0.000887386335325689	-0.00234630155749343	-0.00420140428522572	-0.00384864410484421	-0.00185287330916656	-0.00450877614663585	-0.00244056034076814	-0.00360667623562362	-0.00395076868232798	-0.00412328850644242	-0.00192995542564	-0.00235572703601866	0.00439836365314101	0.0013450745227497	-0.00365043204560862	0.00313538828871269	-0.00126296365782504	-0.00306975103715933	-0.00321724808962955	-0.00422629960683804	-0.00431816012143321	-0.00441861538994576	-0.00437310876163982	-0.00446412408919905	-0.00420054583691395	-0.00271053238101812	-0.00494853366868054	-0.00429154545924253	-0.00194708559177729	0.0169722520352526	-0.00295914252302044	-0.00168502614560374	-0.00377141395552835
368246110	-0.0016185809478419	-0.00251280343631653	0.0004362646844776	-0.000745347703742332	0.000816256934105999	-0.000175515932313828	-0.000348992997198552	-0.000299314163088691	-0.000396733577224622	0.000167856621935897	0.000389337257734337	-0.000187157746294715	0.0179030813500433	-0.00234711753129613	0.00645609228577271	0.00820624130640352	-0.00169319850375517	-0.00029194017150612	0.000586340100564029	-0.00248363139145702	0.00139333628147622	-0.00116283519246353	0.001106969822293	-0.000371116397255523	-0.00138737960716546	-0.000878536406508543	-0.0011527357635861	-0.000302419017917187	-0.00119896090762554	0.00130305638467525	-0.000460779398344134	0.00060146273055255	-0.000959700903493317	-0.00147635665289484	-0.000678177623833242	-0.00123974957397565	-0.00134308830872776	-0.00186227450381984	-0.0019742302067969	-0.00165899809948748	-0.00216085090310726	-0.00217368235556365	0.000880608669861279	-0.00214763079096161	-0.001455763008054	-0.00160148187542729	-0.00135396669151625	-0.00234128402085104	-0.00214957491413959	-0.00229889486702351	-0.000736805593468399	-0.00154902063698415	-0.00177559519021115	-0.00223162035764041	0.00503106527232702	0.00198247397100435	0.0178253327660575	-0.0023498398478165	-0.0021581291010253	-0.00262133091497755	-0.00113447936253198	-0.00210019535660556	-0.00225300771673981	-0.000522888354553223	0.00189069822053282	0.010936650694264	-0.00163995519952527	-0.00158554891201047	-0.00121993772823954	-0.000565978709405072	-0.00185916480209456	-0.000411871310217555	-0.00236072918800811	4.56527861739572e-05	0.0129838849986416	-0.00113952897203217	-0.00146275702855513	-0.00116671961534511	-0.00167260039291218	-0.00129841047764628	-0.00180552396943616	-0.000443311949419997	-0.00161586062130954	-0.00158593751785404	-0.001828457016794	-0.000523276547659949	-0.000843198899332997	-0.00220790036707283	-0.00202632498041992	0.012302322389469	0.00253720875097639	0.000106950545100513	0.00408829003313225	0.00203900673892166	0.000490945932565366	-0.000530264049348479	-0.000989216899417718	-0.00105097028786307	-0.001235087927902	-0.00134658491886129	-0.000258175746671194	-0.000922807133662546	-1.25447658206531e-05	-0.000286506738818652	-0.00186460678645979	-0.00101756861055212	-0.00217834837909677	-0.00102805506351156	-0.000750395348656911	-0.00144954614200729
368253732	-5.87743995088589e-05	-0.00456964439430353	-0.00455122050536207	-0.00464436697942972	-0.00450209179427027	-0.00468794554603519	-0.00470344710481978	-0.00468970042742068	-0.00470520201340868	-0.00469540381319174	-0.00467215175214776	-0.00470271589381639	0.000254577045181223	-0.00464231971092464	-0.00336739333532734	-0.00452680206452526	-0.0045820734000059	-0.00471149046114255	-0.00469467260806989	-0.00467376036789372	-0.00382886225940712	-0.00456116351437423	-0.00433805447585127	-0.00460429977180177	-0.00471558528557711	-0.00468238844196498	-0.00468575194863411	-0.00465869797632346	-0.00469759743176526	-0.00452183071848658	-0.00465942915514082	-0.00414700392895258	-0.00453104234979414	-0.00457856401803876	-0.00438936807100486	-0.0045187601935736	-0.00453791457444809	-0.00465197115628706	-0.00467185927683553	-0.00455165916543994	-0.00455239026599695	-0.00467580770076723	-0.00403519709013073	-0.00444653246976397	-0.00451685939716207	-0.0045034077104298	-0.00460517713871815	-0.00380095479675237	-0.00466820334265113	-0.00471295289651585	-0.00466659473584426	-0.00464758412412026	-0.00469408764435735	-0.00463237589494707	-0.00462652663762012	-0.00467756256085224	-0.00464846152901407	-0.00456511150125546	-0.00457081417649005	-0.00469116283092757	-0.00386875228859278	-0.00464714542196216	-0.00471660899430563	-0.00468370459540121	-0.00468341211671004	-0.00467595393899023	-0.00303665158809708	0.0113949251367099	-0.00400012301074848	-0.00110811757862673	-0.0034779570240315	-0.0030122701022282	-0.00280687603284031	0.00521087420281346	0.061497754202616	0.0418791649030078	0.0082600427433743	0.0590398947499126	-0.00423777396809069	0.00139930145793683	-0.00429536824914069	-0.00126273570240852	-0.00401283722238028	-0.00435749777899729	-0.00449419633367767	-0.00292453087134142	-0.00428250426414677	-0.00346729447125987	0.105803842104341	-0.00397133395654953	-0.00421614042510608	-0.00461921511407386	-0.00413458032952131	-0.00438644414868591	-0.004559555079743	-0.00460985644194086	-0.00464963140340305	-0.00466396247574186	-0.00467639265378677	-0.00470110723149148	-0.00465036257559116	0.00846154715636766	0.0237051914994986	0.0942410342496845	-0.00447036411774016	-0.00341515184378114	-0.00338813222395717	-0.00472450621115098	-0.00472158130875123	-0.00468677562682265
368258345	0.0249908069514252	-0.00229995845789997	-0.00458095761943536	-0.00455189841129662	-0.00453615835946319	-0.00476784464919185	-0.00472545899910983	-0.00474402772944913	-0.00478399203608078	-0.00473918367959735	-0.00472424800693395	-0.00492771526737191	0.0184996338158829	-0.00438805256968864	0.00600629236349358	-0.00313023971954837	-0.00468711162558729	-0.00461243938120582	-0.00461768643785924	-0.00407577056439854	-0.0024868224061862	-0.00427547455936386	-0.00350794160761009	-0.00457813238158563	-0.00482516905285221	-0.00460194535049272	-0.0047944879773812	-0.00460275257971475	-0.0047484681290931	-0.00408061140170186	-0.00469235907406598	-0.00474523874557846	-0.00342489139080521	-0.00366599796632047	-0.00195853867977568	-0.00303150447761606	-0.00326002086519003	-0.00407133315078929	-0.00425570410243776	-0.000947846664067304	-0.00438119261505707	-0.000218224642219489	0.0105096521864388	-0.000915273668887107	-0.00208937564402135	0.0214276860174794	-0.00157256874240396	-0.00307341538953121	-0.0035365673098236	0.00185477338364831	-0.00415887485670216	-0.001280473654123	-0.00222425627989622	-0.00407496376045945	-0.00450790760577155	-0.00474967915060007	-0.00438563140385681	-0.00250736346161471	0.00310676585408818	-0.00451557558857335	0.00392428335293645	-0.00392329618322756	-0.00463342777301126	-0.00458297565135782	-0.00476905569416433	-0.000620958414115728	0.00754103506664978	0.0331318649852116	-0.00296743253649039	0.0403161814669131	0.00395149575090665	0.00976673226233864	-0.000904416239600445	0.0133759312081986	0.142687328112408	-0.00309275947979138	-0.00295695575424863	-0.00222546424838103	0.00186600179152021	-0.00374019630173103	-0.00459185504019746	-0.0038599737094757	-0.00472788098786121	-0.00464553666097552	-0.00465522387691825	-0.00445302270866898	-0.00483445430071285	-0.00276597519339406	-0.00277725573192707	-0.00097921425483384	-0.00271158866834714	-0.00397210159023116	-0.00241674433354615	-0.00344383913393801	-0.00421253323881002	-0.00445504048243095	-0.00465159115994259	-0.00468630432826533	-0.00473958734952222	-0.00476986305829392	-0.00467015851868784	-0.00355914590652442	-0.000980018564971009	-0.00449378252820951	-0.00492892650597027	-0.00397734528806261	0.00394549307971812	-0.00460396342476958	-0.00303593727946332	-0.00424682769789803
368258351	0.0345350248783756	-0.00262486964604822	-0.00313721805105141	-0.00342326697982217	-0.00280962715234749	-0.003433387216013	-0.00350111758688228	-0.00344584303192567	-0.00355756306708381	-0.00334542243300751	-0.00334931451643188	-0.00289326545757296	0.0339180125627877	-0.00337889484551521	0.00635931910774149	-0.00157104336453603	-0.00373782065683485	-0.00338045172917914	-0.00358831746267765	-0.00273105242015145	0.00232556829181323	-0.00287575918692356	-0.00154889810679642	-0.00181700524867842	-0.00372769733925227	-0.00350734589727783	-0.00354588443046317	-0.00335087135404321	-0.00365372235989256	-0.00222202217785863	-0.00332012425998177	0.0125462499581742	-0.00248525451301885	-0.0031656246933045	-0.0021916985312434	-0.00288898611866862	-0.00303449391584767	-0.00356495960748838	-0.00367357826442597	-0.00223446291427275	-0.00349800344623123	-0.00353225952678621	0.00549862733147879	0.00185175993610322	-0.00191416326032669	-0.00255642079423162	-0.00271160418221953	-0.0023771536773874	-0.00372263571889147	-0.00354471657430251	-0.00365489034336331	-0.00371445930935136	-0.00385736142573337	-0.00380323533334163	-0.00302476679845359	-0.00343922586040441	-0.000547823168578892	-0.00247514386755904	-0.00199578328572866	-0.00343027328627649	0.000126890292951842	-0.00363853869891299	-0.00326485970816903	-0.0036229659527759	-0.00346530555489207	-0.00271160418221953	-0.000965139512259385	0.0225387556942032	-0.00312320959305565	0.00100229146128955	-0.0026847662349942	-0.00138029941789264	-0.0036860370724922	0.0316175445849928	0.085740288970706	-0.00159046943299955	-0.00125095609917837	-0.00189822869929333	-0.00224262723165719	-0.00324228774153888	-0.00302865763405735	-0.00188540350532671	-0.00376274002903929	-0.00359649284089107	-0.00361907280413331	-0.00295084379817322	-0.00368798377527404	-0.0035342059302316	-0.0021376625171988	0.00507842399550274	0.0154911754406683	-0.00228422740770566	0.00257863860879	0.000809288328071339	-0.00187141257222851	-0.00257936619409787	-0.00266220735826983	-0.00302710129799903	-0.00315823110599639	-0.00326252465351135	-0.00298585927501758	0.00387162507298604	-0.00342521317113545	-0.00342638088774169	-0.00315900937577037	-0.00300609099828255	0.00383877978837788	-0.00295512340179651	-0.00262098038119717	-0.00181739386192172
368258353	0.00638133754300187	-0.00300129481146692	-0.000795006575510634	-0.00171349757068459	0.00103490836958461	-0.00191452998135845	-0.00203748086578773	-0.0020595505734859	-0.00216500145580636	-0.00193729752318136	-0.0016420602446514	-0.00104939731020136	0.036744266202491	-0.00300445063720022	0.0140148105052975	0.00190970683076829	-0.00280074498170038	-0.00200455236616824	-0.00273028160080661	-0.00336919091810959	0.00443903167403983	-0.00137176518023221	0.00233182175136767	0.00034318522828509	-0.00215939581344704	-0.00166026927450977	-0.000415115605945231	-0.00165151489184702	-0.00225890063688514	0.00101989118101532	-0.00162595253308414	0.00172859630871149	-0.00169913965911614	-0.00215133775760701	-0.000621134326395377	-0.0018532353297179	-0.00186899645273672	-0.00269242273025851	-0.00277445209471362	-0.00192433747428314	-0.0033270987109144	-0.00289330144383786	0.00360615529514596	-0.00245303361648293	-0.00169073512360857	-0.00269522704188758	-0.00239906507102025	-0.00315769549209363	-0.00328360529139188	-0.00346600971899329	-0.0030402173582336	-0.00260969907489128	-0.00292941481106439	-0.00293923226256628	-0.00149009781059297	-0.00232792916549246	-0.00117714196106781	-0.00300971036888713	-0.00307844007217384	-0.00366950007039347	-0.000217181741088024	-0.00353968247796272	-0.00289330144383786	-0.00119989272037552	-0.00151180531596391	-0.000339224669927186	-0.000953861977190712	0.00197983908942043	-0.00177023084760332	0.00257489304377	-0.00267279276904815	-0.000771915159743451	-0.00198038213628902	0.00438577898776884	0.0532737615048283	-3.85153783664892e-05	5.9720037467604e-05	-0.0013273065385765	-0.00270854762952194	-0.00253048707303987	0.000885075621418895	0.000776092247563054	-0.00277164756090421	-0.00174606628059715	-0.00255221717466411	-0.001900169183115	-0.00212050753473717	-0.00315243498198891	-0.00250104704342954	0.0157266554754468	0.00709458551127873	-0.000366502776520408	0.00845716171224199	0.00247655567747941	0.000950390092282298	-0.000452888356687561	-0.00167147499615135	-0.00172085170278773	-0.00194465330132892	-0.00190367179781681	-0.00189911840109672	-0.000427356618899835	-0.00124749598358811	-0.000148998051404411	-0.001864793462309	-0.00196567010847038	-0.00136266325016784	-0.00193729752318136	-0.00263072986396717	0.00113862558416848
