feature	Cutibacterium.acnes	Cutibacterium.granulosum	Tessaracoccus.sp..T2.5.30	Tessaracoccus.flavus	Propioniciclava.sp..HDW11	Nocardioides.sp..CF8	Nocardioides.sp..zg.579	Nocardioides.sp..JS614	Nocardioides.sp..R.3366	Nocardioides.sp..HDW12B	Nocardioides.seonyuensis	Micropruina.glycogenica	Micrococcus.luteus	Micrococcus.sp..KBS0714	Kocuria.palustris	Kocuria.flava	Kocuria.sp..KD4	Kocuria.rosea	Kocuria.turfanensis	Rothia.mucilaginosa	Janibacter.indicus	Janibacter.limosus	Janibacter.melonis	Serinicoccus.profundi	Serinicoccus.sp..JLT9	Serinicoccus.chungangensis	Serinicoccus.marinus	Ornithinimicrobium.sp..AMA3305	Ornithinimicrobium.sp..HY006	Ornithinimicrobium.flavum	Phycicoccus.sp..HDW14	Microbacterium.aurum	Brachybacterium.sp..SGAir0954	Brachybacterium.sp..P6.10.X1	Brachybacterium.saurashtrense	Brachybacterium.faecium	Brachybacterium.ginsengisoli	Brachybacterium.vulturis	Brachybacterium.avium	Brevibacterium.sp..CS2	Brevibacterium.linens	Brevibacterium.luteolum	Kytococcus.sedentarius	Corynebacterium.segmentosum	Corynebacterium.jeikeium	Corynebacterium.ureicelerivorans	Corynebacterium.minutissimum	Corynebacterium.sanguinis	Corynebacterium.aurimucosum	Corynebacterium.singulare	Corynebacterium.xerosis	Dietzia.sp..oral.taxon.368	Dietzia.lutea	Dietzia.timorensis	Gordonia.terrae	Gordonia.sp..JH63	Geodermatophilus.obscurus	Staphylococcus.epidermidis	Staphylococcus.hominis	Staphylococcus.capitis	Staphylococcus.arlettae	Staphylococcus.saprophyticus	Staphylococcus.haemolyticus	Exiguobacterium.mexicanum	Deinococcus.sp..NW.56	Chroococcidiopsis.thermalis	Acinetobacter.johnsonii	Acinetobacter.junii	Acinetobacter.sp..ACNIH1	Acinetobacter.indicus	Acinetobacter.baumannii	Acinetobacter.schindleri	Acinetobacter.towneri	Moraxella.osloensis	Pseudomonas.stutzeri	Pseudomonas.alcaligenes	Pseudomonas.aeruginosa	Pseudomonas.mendocina	Pseudomonas.oryzihabitans	Pseudomonas.putida	Escherichia.coli	Stenotrophomonas.maltophilia	Stenotrophomonas.acidaminiphila	Lysobacter.oculi	Luteimonas.sp..YGD11.2	Pseudoxanthomonas.suwonensis	Thermomonas.sp..SY21	Aeromonas.caviae	Rheinheimera.sp..LHK132	Paracoccus.sp..AK26	Paracoccus.sp..Arc7.R13	Paracoccus.sp..2251	Paracoccus.sanguinis	Paracoccus.yeei	Paracoccus.contaminans	Paracoccus.zhejiangensis	Paracoccus.aminovorans	Paracoccus.pantotrophus	Paracoccus.denitrificans	Paracoccus.jeotgali	Rhodobacter.sphaeroides	Sphingobium.yanoikuyae	Comamonas.aquatica	Massilia.oculi	Chryseobacterium.taklimakanense	Cloacibacterium.normanense	Malassezia.restricta	Aspergillus.fumigatus	Aspergillus.oryzae	Thalassiosira.pseudonana
368257238	0.197974279877333	0.0185902401239349	0.000928606049075697	0.000480157274156214	0.000828950765760257	0.000539044487024429	0.00052092534460344	0.000507335987787698	0.000484687059761461	0.000484687059761461	0.000656818912760859	0.000375972205235526	0.033574770906093	0.00136799525278469	0.0168462726659147	0.00128645911189023	0.000539044487024429	0.00101014218997015	0.000566223200655913	0.00104638047481213	0.00531796830056033	0.00218788644733445	0.00162166324667853	0.00122304211341677	0.000484687059761461	0.000597931699892644	0.000579812557471655	0.000779123124102536	0.000511865773392945	0.00111885704449608	0.00057075298626116	0.00178473552846744	0.00209276094962425	0.00162166324667853	0.00275410964799036	0.00182550359891466	0.00168055045954675	0.00128645911189023	0.00105544004602262	0.00733372289489538	0.000729295482444816	0.000597931699892644	0.00844805015378622	0.0200533608744298	0.0027676990048061	0.00257744800938572	0.00196592695267733	0.00184362274133565	0.00178926531407268	0.00151747817775785	0.000720235911234321	0.00314820099564688	0.0017620866004412	0.000674938055181848	0.00106449961723312	0.000647759341550364	0.00058887212868215	0.0371125334637912	0.007986012022051	0.00699851876010708	0.00530890872934984	0.00130004846870598	0.000801772052128773	0.000529984915813935	0.000616050842313633	0.000819891194549762	0.0157319454070239	0.0114830065093019	0.00239172679957058	0.0066361359116873	0.00398621133261763	0.0032840945638043	0.00099202304754916	0.00723406761157994	0.0278219431874289	0.00434406439543216	0.00282205643206907	0.00274052029117462	0.0011686846861538	0.00109620811646985	0.00239625658517582	0.00171678874438873	0.00118680382857479	0.00047109770294572	0.000584342343076902	0.00136799525278469	0.000525455130208687	0.00176661638604645	0.00196139716707208	0.00688980390558115	0.00519566408921866	0.000937665620286192	0.00416287297122227	0.00283111600327956	0.0015990143186523	0.00115056554373282	0.000674938055181848	0.000620580627918881	0.000611521056708386	0.00052092534460344	0.000706646554418579	0.00255479908135948	0.00110073790207509	0.00110073790207509	0.00057075298626116	0.00122304211341677	0.144355207668021	0.00281299686085858	0.00180738445649367	0.00635981898976721
368257968	0.0626580738532261	0.00302842682376996	0.00227009304050828	0.00120498992744818	0.00277074058673929	0.00101461764621327	0.00096378158584668	0.000993231441507328	0.000834061983531921	0.00087192608366704	0.000976753546078156	0.00111523798638715	0.0835054163192869	0.00343897183542018	0.0354169573671268	0.00196718023942733	0.000951160219134974	0.000830556048334225	0.000865965993830956	0.00144234174033221	0.0376982694002677	0.00384390735075409	0.0043988968925494	0.00111769214102554	0.00097254642384092	0.000856149375277407	0.000950809625615204	0.000938889445943037	0.000757282002702375	0.00152508181099784	0.00134382496127695	0.00182834520559856	0.00479261341525068	0.00410650189706154	0.00844194136253263	0.00552465268452964	0.00500998139750784	0.00282858851750128	0.00244609098743262	0.00869997819308307	0.00134242258719787	0.00197243914222387	0.00928652115165764	0.011115216950776	0.0162829654321801	0.0108480646887115	0.0101900006521039	0.00365598922415758	0.00283489920085713	0.002787919669208	0.00237281694180077	0.00189040025859778	0.00136486057246312	0.00210811883437471	0.00224520090060463	0.00167408405689993	0.000892961694853217	0.00303824344232351	0.00948951479960425	0.00212845325852135	0.0140998195845747	0.0134375484257299	0.00183886301119165	0.00126003311005201	0.000584439397455953	0.0012716026962044	0.00257931652494508	0.00737192994019576	0.00131262213801745	0.0112473907077291	0.00230059467672823	0.00321739673092578	0.00170002797736288	0.0122977688929589	0.0373024493164478	0.00455315804124803	0.00197594507742157	0.00318128559838951	0.00226448354419196	0.000888754572615982	0.00108298338256835	0.00244153327167562	0.00115380327356181	0.0016074712881437	0.00161763850021702	0.00241839409937082	0.00177260083595519	0.000949407251536125	0.00235283311117391	0.00799318165722752	0.00372751030219058	0.00128808059163358	0.00496826076865526	0.00400693333744696	0.00159870645014946	0.00140132229851916	0.000873679051265888	0.000736596985035967	0.000748517164708134	0.000756230222143066	0.000846332756723858	0.00126879794804625	0.00233915996390289	0.000907336029163771	0.00120043221169117	0.00316901482519758	0.0222234220311565	0.00258527661478116	0.00318619390766629	0.00195070234399815
368258054	0.00425611356337768	0.000324907867976111	0.0070600146118787	0.00289185953209677	0.00519852588761778	0.00251489460240073	0.00230307621333343	0.00234974806177199	0.0021738310945805	0.00242873118989878	0.00296725251803598	0.00235513327505336	0.0207133253512505	0.000353629005476762	0.0068104997298418	0.00530443508215143	0.00113987014455708	0.00192072607035602	0.00113268986018191	0.000337473365632646	0.00690204835562512	0.0021935768766122	0.00482335602901553	0.00191534085707464	0.00132296739612372	0.00232461706645892	0.00139836038206293	0.0022887156445831	0.00162094919769297	0.00423995792353356	0.00283800739928305	0.00273030313365561	0.00177353024066518	0.00137322938674986	0.00250950938911936	0.00213433953051711	0.00174660417425832	0.0010967884383061	0.000919076400020823	0.00127091033440379	0.00177712038285276	0.000599553745326084	0.0046743651282309	0.00105370673205512	0.0014809336523773	0.000870609480488475	0.000897535546895335	0.000409276209384273	0.000432612133603551	0.000367989574227087	0.00117038635315152	0.00183097251566648	0.00145580265706423	0.000954977821896636	0.00299776872663042	0.00216306066801776	0.00445716152588223	0.000326702939069902	0.000682127015640454	0.000206433175785927	0.00317907090710328	0.000479283982042109	0.000597758674232293	0.00220434730317494	0.00324728360866732	0.00383965706961824	0.00154914635394135	0.00420405650165775	0.000813167205487173	0.00394736133524568	0.000775470712517569	0.0015383759273786	0.0033280618078879	0.00944925423771409	0.0379567782782037	0.00347166749539116	0.00331729138132516	0.00232461706645892	0.00152940057190965	0.00116141099768256	0.00242693611880499	0.00229410085786448	0.00123859905471556	0.00179327602269688	0.00069828265548457	0.00312162863210197	0.00360988796961304	0.000384145214071203	0.000719823508610059	0.0136551058104656	0.00588244797435202	0.0026172136547468	0.00556113024856349	0.00346089706882841	0.00281826161725135	0.00295289194928565	0.00197278313207595	0.00165685061956879	0.00165146540628742	0.00148452379456488	0.00210741346411025	0.00225999450708245	0.0012511645523721	0.00173583374769558	0.0010393461633048	0.0107596561361813	0.00404788531649796	0.00184892322660439	0.0018076365914472	0.00399403318368424
368259600	0.0772992904334181	0.00202156002140823	0.00119460299656108	0.000676153181221866	0.00101324412579603	0.000758947448310258	0.00077274649282499	0.00076683261660439	0.000719521606839595	0.000675167535185099	0.000701779978177797	0.000686009641589532	0.0529055366694823	0.00241581843611486	0.0143027096395197	0.00119263170448755	0.000416928273552258	0.000739234527574926	0.000542105320221613	0.00105562690537699	0.00809313960789029	0.00162138773048101	0.0026977132026301	0.00160068916370891	0.000713607730618996	0.000646583800118869	0.000688966579699831	0.000648555092192402	0.000503665124787716	0.00109505274684766	0.000854555113876615	0.00181654564576079	0.00220094760009975	0.00162533031462807	0.00301804816457923	0.00192200977169481	0.00171502410397383	0.00110392356117856	0.000914679522119376	0.00349115826222719	0.00122417237766408	0.0016568709878046	0.00677237391862309	0.00722182851138865	0.00609523509136446	0.0050563641686125	0.00322109124815315	0.00462465120450874	0.00130696664475247	0.00121628720936995	0.000921579044376741	0.00176923463599599	0.00120938768711258	0.00186484230156235	0.0050267947875095	0.00418308178003732	0.000722478544949895	0.00245031604740169	0.00468280432067797	0.00296778021670414	0.014529408227976	0.00202944518970236	0.00376516786044829	0.000518449815339215	0.000397215352816927	0.000829913962957451	0.00260210553706374	0.0111161160026534	0.0036823735933599	0.0159911213005008	0.00239807680745306	0.00545160822935589	0.00238329211690156	0.00984167567711419	0.160547940344759	0.00456649808833951	0.0033580960472637	0.00713213472204289	0.00162138773048101	0.00134836377829667	0.00189638297473888	0.00231626818640144	0.00090777999986201	0.00135822023866433	0.00280810555874795	0.00206591409306273	0.000945234549259139	0.00146269871856159	0.00196537819731254	0.00712622084582229	0.00773436445050726	0.00131879439719367	0.0103719532448946	0.00383712002113225	0.00182245952198138	0.00161941643840747	0.00106351207367113	0.000960019239810638	0.000880181910832546	0.00097086134621507	0.00083287090106775	0.00257352180199751	0.0023763925946442	0.000539148382111313	0.00143707192160566	0.00144889967404686	0.0202944518970236	0.00543978047691469	0.00607552217062913	0.00509381871800963
368259989	0.0741048853744209	0.00414298077412567	0.00216354719926694	0.00139994230540802	0.0030599344996691	0.00103977533047123	0.000945597393561962	0.000959596816616043	0.000925658821333424	0.000978262714021483	0.00111698426973919	0.000979535388844581	0.0508408138331269	0.00182756104596901	0.0330280327841034	0.00273497819483803	0.00246389845751811	0.00125231202592863	0.00127818974733163	0.00118825405983269	0.0148062988919245	0.00541014067299045	0.00412558755154333	0.00139273048141046	0.00090487179922282	0.00109534879774652	0.000983777638254908	0.00118104223583513	0.000976990039198385	0.00190943645958833	0.00128837114591641	0.00622804635930156	0.00504318609899713	0.00336283110756648	0.00752659890380275	0.00431097385077463	0.00406619605979875	0.0022874208820485	0.00198791807367939	0.00364324379358911	0.00345191834518335	0.00121540445605878	0.00799154943917463	0.00512166771308819	0.00242699088764827	0.00842892535337938	0.00283764063056795	0.00457611443892009	0.00112631721844191	0.00101050380953997	0.00169689976413093	0.00149539291714038	0.00105377475352531	0.00314265836317049	0.00128370467156505	0.000935840219918209	0.00130024944426533	0.00326907739559824	0.00568249308513346	0.00151872528889718	0.0137877348085049	0.00245244438411023	0.000834026234070353	0.00108389472433863	0.000870933803940201	0.00282024740798561	0.002617892111113	0.0102636982233459	0.00165617416979179	0.00688389811813816	0.00263698223345947	0.00329750046664744	0.00103129083165057	0.00684402097368108	0.0432145220681814	0.0051386367107295	0.00560613259574757	0.00552977210636168	0.00272479679625325	0.00168290034107685	0.000828087084895895	0.00233238872579797	0.000854813256180957	0.000909962498515213	0.00107710712528211	0.0013685496597716	0.00104825982929188	0.00219875786937266	0.00227511835875855	0.0115151617993925	0.00623907620776841	0.00198622117391526	0.00928289015967827	0.00424988545926592	0.00225560401147104	0.00182204612173559	0.00121201065653052	0.00111825694456228	0.00104274490505846	0.000976141589316319	0.00127564439768543	0.00353506643362577	0.0015798136804059	0.000544704824286029	0.00169138483989751	0.00250971475114965	0.0157977125791179	0.002164395649149	0.00274558381836385	0.00187677113912881
368273379	0.0519632061344146	0.00198114482456784	0.00122380968387432	0.000643460472799389	0.00114560659869401	0.000663354240082099	0.000552909532064294	0.00060847488206083	0.000569373339470675	0.000600928970332905	0.000678446063537949	0.000484996326512972	0.0671284307316173	0.00285304062513077	0.0209577408363477	0.00128486296967298	0.000482252358611909	0.000530957788855786	0.000543305644410572	0.000691479911068	0.0158608204601223	0.00275082782081615	0.00300327286771399	0.000969306661050679	0.000655122336378909	0.000625624681442477	0.000808784538838465	0.000681190031439012	0.000600242978357639	0.0012402734912807	0.000805354578962135	0.00109209922462327	0.00174241961717532	0.00147076679497003	0.00290791998315204	0.00198731875234524	0.00182062270235563	0.00105162569808258	0.000926089166608929	0.0041207537954221	0.00130201276905463	0.00260128157020819	0.00488220488796722	0.00687363959216405	0.00483692941759967	0.00664451827242525	0.00425863818245054	0.0022493676868968	0.00122175170794852	0.00133562637584266	0.00102487201104721	0.00143235124435514	0.000990572412283921	0.00123547154745384	0.00228435327763536	0.0017547674727301	0.000624252697491945	0.00216910662579069	0.0037510041207538	0.0015880714227405	0.00737441373410814	0.00192077753074445	0.000792320731432084	0.000644832456749921	0.000438348872194893	0.000529585804905254	0.0524468304769771	0.0172959156723785	0.00220889416035611	0.0218618782597481	0.00424697631887102	0.00427853194973325	0.00531918177621158	0.0113044617604063	0.0587785364086811	0.00680984233846432	0.00440887042503377	0.00756786347113311	0.00454263886021061	0.0024222376646638	0.00205180199802023	0.00340046222139293	0.00152496016101604	0.00132122054436207	0.0016463807406381	0.00755277164767727	0.0011517805264714	0.00445345990342605	0.00731061648040841	0.0104023823129317	0.00356510029545674	0.00142892128447881	0.00669459568661966	0.00360145787014583	0.00193792733012609	0.00134934621534797	0.000930205118460524	0.000897963495623028	0.000798494659209477	0.000799866643160008	0.000896591511672496	0.00234403457948349	0.012663411863408	0.00043560490429383	0.000554967507990092	0.00159698931841895	0.0421939944146533	0.00939397410929087	0.0130715770886912	0.005013229355243
368281318	0.0409310038063288	0.002386400973006	0.00158997327307767	0.000954944672772933	0.00209818829510673	0.000881930794371783	0.000894420010414085	0.000837738183760561	0.000852148817655524	0.000851188108729193	0.00092131986035135	0.00103756564043739	0.0854368055275349	0.00408781648153806	0.0241647116240016	0.0033403849368526	0.00112018660810185	0.00103660493151106	0.00105677981896401	0.000980883813783867	0.0160832281357059	0.00396772786574669	0.00559709020480393	0.0015380949910558	0.000975119560225882	0.00123162884355624	0.00124315735067221	0.00114900787589178	0.00105485840111135	0.00182726837788141	0.00142665275560141	0.0031165397570175	0.00323278553710354	0.00260928544391477	0.00504660399001631	0.00332981713866296	0.00297147270914153	0.00183399334036572	0.001590933982004	0.00802576237056849	0.00155923058743508	0.00157075909455105	0.00845712067849107	0.00387357839096626	0.00466616325518927	0.00555866184775069	0.00201941016314759	0.00277644879709635	0.00103852634936372	0.00131617122907336	0.00226054810365665	0.00131617122907336	0.000922280569277681	0.00134018895223163	0.00147757032869695	0.00105774052789034	0.00158132689274069	0.00394178872473576	0.0056489684868258	0.00193198565085148	0.0306466147499563	0.00854550589971352	0.00194351415796745	0.000687867591252937	0.00131328910229437	0.00192718210621982	0.0031011684141962	0.012312445599857	0.00302142957331074	0.0137016307073316	0.00247478619422845	0.00603036993057917	0.00140551715922213	0.0100980115246643	0.0634452174948938	0.00454031038583992	0.00250072533523938	0.00490730119569833	0.00182918979573407	0.00147468820191796	0.00141896708419077	0.00260544260820945	0.00109905101172257	0.00122970742570358	0.00393218163547245	0.00173023677632198	0.00110577597420689	0.00104813343862703	0.00303487949827937	0.01524164711624	0.00955617169021364	0.00219810202344514	0.0101114614496329	0.0050523682435743	0.00255836787081924	0.00179940781901781	0.00121529679180861	0.00117878985260804	0.00108656179568027	0.00110577597420689	0.00110673668313322	0.0022807229911096	0.00162071595872026	0.000744549417906462	0.00139687077888515	0.00167739778537378	0.0124872946244493	0.00802864449734748	0.0126794364097155	0.00291286946463534
368281322	0.00601058476140961	0.000539902817492851	0.00756363854506189	0.00270284682090557	0.0064755010764729	0.00279283062382105	0.00248455278049951	0.00234457797596433	0.00221460137175308	0.00294613636212148	0.00337605897605098	0.00322108687102988	0.0384580775460417	0.000764862324781539	0.018914928646177	0.00720536970012065	0.00219127223766389	0.00189632532810761	0.00235957527645024	0.000313276943483506	0.00974491258240183	0.00294780272884214	0.00640384730748465	0.00265952128616849	0.00150139641531191	0.00206462836689396	0.00173302138948323	0.00239956807774601	0.00182633792584002	0.00436921354156252	0.00336772714244769	0.00343271544455331	0.00219293860438454	0.00178967785798556	0.00328774153985616	0.00234624434268498	0.00204629833296673	0.00129976604211242	0.00113979483692935	0.00191798809547615	0.000878175261786212	0.000961493597819059	0.0115895805421691	0.000778193258546795	0.00190965626187286	0.00209129023442447	0.000781525991988109	0.000468249048504603	0.000693208555793291	0.000364934311823872	0.0010798056349857	0.00201963646543622	0.00155305378365228	0.00116479033773921	0.00305278383224353	0.00222293320535637	0.00806354856125897	0.000268285042025769	0.00106480833449979	0.000131642970931899	0.00262952668519666	0.000229958607450659	0.000614889319922414	0.00153972284988702	0.00362768035087018	0.00237623894365681	0.00068820945563132	0.00130976424243636	0.000289947809394309	0.00152639191612176	0.000328274243969419	0.000876508895065555	0.000404927113119638	0.00227958967385871	0.0340838649043172	0.00335272984196178	0.00301612376438908	0.00214961306964746	0.00105980923433782	0.00135642251061476	0.00173468775620388	0.00235624254300892	0.00124977504049271	0.00213628213588221	0.00125977324081665	0.00273450778859805	0.0040176101635039	0.000439920814253434	0.000554900117978764	0.0213394922247329	0.00689709185679911	0.00395262186139828	0.0136308797749738	0.00817686149826365	0.00595392829290728	0.00384264165783492	0.00276116965612856	0.00267951768681637	0.00242123084511455	0.0021946049711052	0.0028294906916755	0.0019196544621968	0.00150639551547388	0.00117145580462183	0.0010181500663214	0.00298113006325528	0.0020746265672179	0.00203630013264279	0.00189965806154892	0.00439087630893106
368281337	0.0832579220895983	0.00681339772769472	0.00190759500350833	0.000887344397123753	0.00176687078193805	0.00154796643727316	0.00135837963876874	0.00134665262030455	0.00119029237411534	0.00128410852182887	0.00148542233879747	0.00102415961253931	0.0787312929624208	0.00363537572389908	0.0152255789726741	0.00210890882047694	0.000854117844808547	0.000971388029450452	0.000961615514063627	0.00214799888202424	0.0461360451412031	0.00341451687615682	0.00437417788714308	0.00145805929571436	0.000826754801725435	0.000854117844808547	0.00100656908484302	0.000901025918665309	0.00071339362323826	0.00177859780040224	0.00149714935726166	0.00214213537279214	0.00242749282208745	0.00189195897888941	0.00320733954995612	0.00209131829278065	0.00198577512660294	0.00125674547874576	0.00100656908484302	0.00434290583790524	0.00183527838964582	0.00122742793258528	0.00691698639079507	0.00712611822007314	0.00444453999792823	0.00578923811515541	0.00190759500350833	0.00398327727167006	0.00101243259407512	0.00115120231256804	0.00100852358792039	0.00131538057106671	0.000891253403278483	0.00462239977796845	0.00328747417612809	0.00244508334978373	0.00136228864492347	0.00383668954086768	0.0036901018100653	0.00247440089594421	0.0152685780403761	0.00386014357779606	0.000987024054069373	0.000881480887891658	0.000944024986367341	0.00202291068507287	0.00270894126522802	0.0118618791765288	0.00303143427299326	0.00810532426183305	0.00222226999896411	0.00372332836238051	0.00300993473914225	0.00813855081414826	0.0319228987626041	0.00450317509024918	0.00223204251435094	0.00619382025216999	0.00221640648973202	0.00134078911107246	0.00101243259407512	0.00247049188978948	0.00116879284026433	0.00122938243566264	0.00222617900511884	0.0016965086711529	0.00126260898797785	0.00344578892539466	0.0017805523034796	0.00915880142053284	0.0045188111148681	0.00147174081725592	0.00643226962760853	0.00393246019165857	0.00208154577739383	0.00170432668346236	0.000979206041759913	0.000953797501754166	0.000789619243255499	0.000807209770951784	0.00104956815254506	0.00192518553120462	0.00355719560080447	0.000533579340120671	0.00131928957722144	0.00185482342041948	0.0261277971382166	0.00346142495001358	0.00397741376243797	0.00235322170514757
368281369	0.0403635083849822	0.00235577337752751	0.00133922520546595	0.000729681358354794	0.00155947730941262	0.00105620895301699	0.000949163350049903	0.000973036829848319	0.000864836058503888	0.000933761105018668	0.000998065478024077	0.000975347166603004	0.0569667434725286	0.00243509493943837	0.018798825116749	0.00172659166800153	0.000877927966780438	0.000735072144115726	0.000816704042781276	0.00161377022314773	0.0110699785600749	0.00323986224232044	0.00430762287911086	0.00141739159899947	0.00103464580997326	0.00108200771344431	0.00142201227250884	0.000916048523232746	0.000764721465800855	0.00136155846076124	0.00112898456078958	0.00327567246201806	0.00427373794004214	0.00249323841443129	0.00453750138620205	0.00291988060179652	0.0027246571460256	0.00175662604581244	0.00148824192614315	0.00592678388801952	0.00189717153172246	0.0012857024039824	0.00896603188880811	0.00478932809246276	0.0028536509481622	0.0056872789777838	0.00141200081323854	0.00734456054314477	0.000950318518427246	0.000786284608844585	0.00101693322818734	0.00133768498096283	0.000915663467106965	0.000985358625873307	0.00115709365797159	0.000884858977044494	0.0011567086018458	0.00238773303596732	0.00551053821605037	0.000946853013295218	0.00852052195127962	0.00597992163337728	0.00134115048609485	0.000576043964168217	0.00076664674642976	0.00144049496654632	0.00292758172431214	0.0275469152383651	0.00516629803960225	0.00780354744507559	0.0025918127826312	0.00361028623532166	0.004530570375938	0.0135139297904063	0.0620479441083332	0.00546009586357307	0.0030088285668519	0.0141743010461205	0.00126028869968087	0.00156756348805402	0.00102501940682874	0.00239697438298606	0.00113591557105364	0.00103849637123107	0.00175547087743509	0.00243971561294774	0.00104889288662715	0.00162185640178912	0.00373119385881686	0.00950703574553027	0.0116021261259041	0.00217171654940424	0.01551776186897	0.00585323816799537	0.00309277080227214	0.00220136587108937	0.00147245462498614	0.00135693778725187	0.00120253028081373	0.00142201227250884	0.00128801274073709	0.00157873011570166	0.00576660053969467	0.000864451002378107	0.00111666276476459	0.00412202582648447	0.0106302444644331	0.00185327513338344	0.00219250958019641	0.00175239042842885
