#mpa_vJan25_CHOCOPhlAnSGB_202503
	368257238	368257968	368258054	368259600	368259989	368273379	368281318	368281322	368281337	368281369	368281370	368281482	368281490	368281495	368281511	368281532	368246110	368253732	368258345	368258351	368258353	368258369	368258383	368258384	368258393	368258417	368258423	368258424	368258431	368259698	368259701	368259706	368259707	368259710	368259717	368259718	368259737	368259760	368259764	368259770	368259776	368260393	368297838	368297861	368297885	368299257	368299282
UNCLASSIFIED	41.45993	33.568690000000004	78.48572	33.16512	55.29189	30.80353	40.10909	70.05715	49.081590000000006	42.333729999999996	43.49694	34.326029999999996	73.74076	64.2019	62.471830000000004	46.02748	80.19714	39.10732	57.59713000000001	42.75844	58.32425	58.91627	38.81092	71.38114	42.91632	64.07681	63.434459999999994	71.66374	64.70600999999999	52.13613	70.3771	45.56718	43.994279999999996	37.451609999999995	67.60441	54.29271	46.78979	39.73272	43.33677	44.427040000000005	37.33569	46.01341	73.40539	44.17792	56.405409999999996	60.17428	54.464980000000004
k__Bacteria	54.26369347781537	65.44311313417658	21.514281858364182	66.23250857679832	44.19286223716421	66.13088525701411	59.19730605347842	29.942852560549632	50.310027143389085	57.362905969695255	56.12100627334325	64.90640256735088	26.23165575719819	35.74211115484748	37.482791475621184	53.325363087441474	19.797373635009226	60.86043866114368	42.15942293839129	57.0278108193615	41.635294515495374	41.04633249088688	60.862472673328924	28.618863576653663	56.156812671127184	35.92318861952785	36.516007831436994	28.3362618623515	35.27600380450853	47.52976017295927	29.6228986401385	54.26863348020242	54.947691049303884	61.42585865698194	32.395591039584254	45.65000223523883	52.9706399989796	60.03215341100518	56.31928116940996	54.84190291397536	62.02915505992649	53.105108392763206	26.59461032195353	55.25191792237849	41.05690807372566	39.819789671694274	45.241827544694154
k__Eukaryota	4.276375451299407	0.988192239962468	0.0	0.602369388122236	0.5152520758344469	3.065583475676918	0.6143729191720153	0.0	0.6083781988698438	0.3033591543113491	0.3820510725499917	0.7675644899825849	0.0	0.05312795929324377	0.0	0.6471520454494151	0.0	0.0322426747673649	0.24344760062565804	0.21015665059117636	0.0404588213393992	0.029099603762639932	0.3266089610397697	0.0	0.9268677184861518	0.0	0.04953167982195136	0.0	0.008657615654183312	0.331198828797346	0.0	0.155726868048292	0.6745216599463159	1.122530928535446	0.0	0.057289519485371324	0.19833040947075686	0.23512676688602474	0.3439457876292279	0.7282836360920747	0.6351592231417513	0.8814822547748721	0.0	0.5683580801129544	2.537684848601592	0.0028793992478715795	0.2813108186183678
k__Bacteria|p__Actinomycetota	44.2354576998789	47.91270210786685	11.406601161353274	40.020063260102575	29.89218054052825	32.39524023059658	35.93001744073227	21.775948507515487	38.73798446751313	28.86587546734071	35.70374515782515	25.348476597970762	13.225349932300837	20.085139385738337	21.02744301030569	34.72215435219724	11.731200192173825	2.3711610112203765	16.72988295968698	26.29234629092327	21.6846696301672	25.147887431767877	39.17818802121073	22.073863985331773	35.360679901859314	20.690610695131078	25.27844855283007	10.079780736928047	18.49080351468353	25.170019692382244	18.313646134698264	20.85446163605123	35.04319185711266	48.79215353816936	18.905950306573626	31.58297986147129	32.73384531219336	35.42047876144679	33.838015548782664	26.443025750245393	31.84924426370371	33.74554397985137	14.136216186816595	29.684557219291452	35.21792676797641	23.968513613868843	29.830535436901588
k__Bacteria|p__Firmicutes	5.847081602757164	5.556952122024581	1.4581670272297913	3.7633784093755263	3.296990948389224	2.223538567315674	6.887903677221692	0.2593560060237127	3.3335261609470077	7.365100781879049	9.32120201454305	10.37148243876892	1.7311406421519353	1.7337091127037632	1.655393872213964	4.332503323753472	1.045529776924382	0.3570929511581832	2.6805186625592263	4.6479628716614885	1.8705703451951583	1.5079946293226083	1.6631926657201022	0.8230756545782015	3.4624563009763087	1.325763237597985	0.6476305530536627	0.0	1.4986851519038749	2.48197136070302	0.7668065050391693	2.3673107605488632	8.086503127487562	2.1576817568199247	0.1714018326313363	1.868491233287248	4.693161657898356	4.315932788835358	5.138873047574321	2.9241157611933115	4.5523556404277725	3.4206227753824003	0.6667029456220853	6.767751638340376	3.9187484740030425	1.793136920825985	2.397327891131263
k__Eukaryota|p__Basidiomycota	4.276375451299407	0.8631950957704879	0.0	0.5252619894141072	0.4958398125997429	2.4454862407757805	0.31342709226793275	0.0	0.6083781988698438	0.3033591543113491	0.3820510725499917	0.7428710783690277	0.0	0.05312795929324377	0.0	0.6471520454494151	0.0	0.0322426747673649	0.24344760062565804	0.21015665059117636	0.0404588213393992	0.029099603762639932	0.3266089610397697	0.0	0.8546111958489793	0.0	0.04953167982195136	0.0	0.008657615654183312	0.29981927619899634	0.0	0.1457112283122349	0.6745216599463159	1.122530928535446	0.0	0.057289519485371324	0.19833040947075686	0.2302149835515266	0.3439457876292279	0.7282836360920747	0.6304218009819513	0.8457161384708781	0.0	0.5683580801129544	2.537684848601592	0.0028793992478715795	0.2813108186183678
k__Bacteria|p__Pseudomonadota	4.181148321172415	11.37512542304135	7.417093850662953	22.086026533702565	9.572355997704653	31.337302339789343	16.187662158735794	7.547524170678152	8.179293317675365	19.97130386883066	10.203485954387704	26.97376936730894	9.591243912648356	13.0502651461995	13.187143935998654	13.889087345992152	5.214470079302977	57.263392278536884	22.074713907685425	19.98017102590705	15.529319230179384	13.638092355838356	19.366980703726686	5.665041083498722	16.619005914917732	12.254333641025061	9.7544354001526	18.22447248402374	13.782550005169844	19.067653989385747	9.223442004100939	30.170928069294554	10.603506481008989	9.371825366444744	13.259628797070473	12.00940350865759	15.300627328511743	17.756253449139216	15.350782139321575	24.74112053313521	24.90326221201701	13.753218933936939	11.390391817061731	14.875110365442305	1.9202328317462096	12.4922198721746	11.612077463427408
k__Bacteria|p__Actinomycetota|c__Actinomycetes	44.2354576998789	47.91270210786685	11.406601161353274	40.020063260102575	29.89218054052825	32.39524023059658	35.93001744073227	21.775948507515487	38.73798446751313	28.86587546734071	35.70374515782515	25.348476597970762	13.195713749839971	20.077972606242003	21.01454833090834	34.72215435219724	11.683673321001114	2.3711610112203765	16.689460303202136	26.29234629092327	21.666111417206306	25.132723428169424	39.17818802121073	22.073863985331773	35.35753459106984	20.60439863476308	25.207112841797557	10.079780736928047	18.40976145571437	25.170019692382244	18.291070523644613	20.85446163605123	35.04319185711266	48.79215353816936	18.905950306573626	31.58297986147129	32.73384531219336	35.42047876144679	33.838015548782664	26.43243910143383	31.848185236792325	33.58484209547084	14.136216186816595	29.471478761328157	35.21792676797641	23.9031835097719	29.820708978937265
k__Bacteria|p__Firmicutes|c__Bacilli	5.636969587356787	5.540889032385116	1.448784648911359	3.7633784093755263	3.199522788375455	2.223538567315674	6.887903677221692	0.2593560060237127	3.3335261609470077	7.361779205007906	9.32120201454305	8.710791401186832	1.3476926616747351	1.7023499776448845	1.6239039843143224	4.332503323753472	0.5453054972589987	0.3570929511581832	2.4809453120802885	2.1933018243835773	1.34795639835125	1.3674636330915113	1.634629602413179	0.8230756545782015	3.4193923724903845	0.9789931055348208	0.4923842419507106	0.0	1.3123222985048366	2.48197136070302	0.6585970185966072	2.2923132147426704	8.028722028783946	2.1576817568199247	0.1714018326313363	1.868491233287248	4.632400921017863	2.7859876142394118	3.2631502456154515	2.8357158542927654	3.6733821032734597	2.9977943987718176	0.4458187501320681	5.428094309707669	3.9187484740030425	1.5555167878740381	2.317614279859906
k__Eukaryota|p__Basidiomycota|c__Malasseziomycetes	4.276375451299407	0.8631950957704879	0.0	0.5252619894141072	0.4958398125997429	2.4454862407757805	0.31342709226793275	0.0	0.6083781988698438	0.3033591543113491	0.3820510725499917	0.7428710783690277	0.0	0.05312795929324377	0.0	0.6471520454494151	0.0	0.0322426747673649	0.24344760062565804	0.21015665059117636	0.0404588213393992	0.029099603762639932	0.3266089610397697	0.0	0.8546111958489793	0.0	0.04953167982195136	0.0	0.008657615654183312	0.29981927619899634	0.0	0.1457112283122349	0.6745216599463159	1.122530928535446	0.0	0.057289519485371324	0.19833040947075686	0.2302149835515266	0.3439457876292279	0.7282836360920747	0.6304218009819513	0.8457161384708781	0.0	0.5683580801129544	2.537684848601592	0.0028793992478715795	0.2813108186183678
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	3.5356445431117463	8.249240207444466	6.130249352727687	19.194462322964853	6.555591039017875	23.454454461054922	12.00872010546576	2.9784424927651765	6.870848147435871	14.138389984669955	7.308060234671955	23.975220812008505	4.822121472122854	4.764741347021404	6.5827863717862956	11.170939730624038	2.0797382570781644	44.58501843660884	20.035818520974377	15.023029335038144	9.143801979662896	8.802619867266854	12.049139793654161	3.8460490096574778	12.481169757779751	6.579834920307201	3.7903655429673457	1.0485238640664059	6.316611204767787	15.326747997409338	4.864076994420877	23.745574024948482	6.43694992941911	6.847660085365355	8.858059279876782	7.213117989833957	11.197428534339423	11.138755417406315	11.990318467730106	18.5468695348414	20.969910934508817	8.977505740006011	6.439866273233823	10.976820132254586	1.6194083432856905	6.590606359794271	7.64738399196226
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	0.6455096320675631	2.733017118744768	1.2868444979352658	2.8323150914218105	2.813615758059945	6.629942017625946	4.146559038959887	4.5690816779129735	1.2400159253000314	4.9816790781591935	2.895431370021484	1.1639462855538272	4.596320861310561	8.140151297396589	6.429986672617919	2.568233557334993	2.8716804917153502	3.440320799384436	0.7035611488445309	4.785737574038754	5.9055876102401665	4.505163432675342	6.796283534945657	1.8189892119548876	3.721947295291413	5.336738124360473	5.677567885452688	16.921630669742726	7.258646611157398	2.523014628477707	4.27801164314465	5.318059752135378	3.2313730814406227	2.495768312207564	4.401569517193689	4.796285518823632	3.954646534584824	5.596250888934478	3.16791069374606	5.3745387290007685	3.259384044530941	3.5198177370381867	4.9505255438279105	3.448788523800044	0.30082448846051923	5.675849495003645	2.5835889027304204
k__Bacteria|p__Firmicutes|c__Tissierellia	0.2101120154003788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10755488112221648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004234873757963269	0.008882506789176646	0.0	0.0	0.0	0.003777924790712778	0.0016814571169631645	0.0	0.015176975277889785	0.001027694754242319	0.0	0.0	0.0	0.0	0.002373612657996489	0.009639764370013836
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	25.669673875244513	7.637527461298318	2.253550027533515	9.354617212725866	7.3055875398641525	6.694903662472197	5.335860724863267	4.546711372764989	11.461992726409731	4.781738603721238	9.31412218145761	8.696362830624338	1.8163518880189515	2.2127270603480085	2.2232138565609234	7.99846227737028	1.5467125151584151	0.6037631139818251	2.2329733251681176	4.843774788189869	3.281465466235697	3.4553715010858235	4.412962686378834	6.414660700934728	8.964626669634281	3.437996435962156	3.348683078102947	7.118403347712673	2.2789293804690223	7.339086712608974	3.563531026263421	2.8117112275766747	9.916988396382713	19.907770085660342	1.8698994312776345	4.139247770578648	3.5254423522348604	5.147211437785047	10.996972434914337	9.67804203602915	7.3245183749764315	9.56916638154864	1.588291296030805	5.721478410600422	19.479816620331288	2.727715044339512	4.44352155936934
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales	10.965116895084918	13.666965599665929	0.6338494692547537	6.5883951321235665	5.896481663758492	5.270909532422149	4.0149727235524235	0.545813287899979	4.734250757188277	5.6155639642818125	3.582254283589489	4.058598624969563	0.9368300307552654	2.236883617811172	1.9023667625340024	5.362455432782915	1.7666312297923426	0.3145594132450493	7.982069000598488	3.0619825135965524	1.8792722424918893	1.5067087086706663	8.605534538526998	3.5315792129044916	6.589174935741108	1.0467442392712505	2.0096859301862047	0.7956510632067815	1.4685052613784284	5.300487944384648	0.38801850012771816	3.7442543795230336	6.227818979851238	5.143654307887106	0.07806365572808616	3.9214205302631586	4.8934182769102925	6.501507624302528	3.5355020459844604	3.230128263455121	3.9556284412358274	5.094531004999966	0.04138121366095969	3.944164817755648	7.948610846446513	1.570459396419009	2.639797335126949
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	7.600666929549477	26.51595589312954	8.519201664565003	24.077050915253142	16.16234098906352	20.425607390628194	26.572404341456753	16.337805476885126	22.41384922521697	18.39650160118568	22.707002312014538	11.709477871818091	10.194061615151153	15.417840465235505	16.743846276337408	21.242135492900296	8.174233705591751	1.4484237645966482	5.843018033674295	17.577639864147848	16.33116905953075	20.080608230913533	25.93313822155365	12.127624071492557	19.648899211005663	15.962001861635152	19.703556702324995	2.1657263260085937	14.476627487472769	12.487817473545899	14.324309638801765	14.109189551375113	18.638601960439892	23.37173742994005	16.957987219567904	23.373488618676106	22.684948482397274	23.248724081607367	18.99885701830159	13.16242770443265	20.351100830963517	18.039538284988875	12.506543677124832	19.507371622885266	7.789494941739311	19.441584244481692	22.56078249771873
